DATA	COD_ITEM	COD_VENDEDOR	VOLUME_META	RECEITA_META	VOLUME_FATURADO	RECEITA_FATURADO
7/6/2002	LC06	32	6	3840	4	3340
7/6/2002	LC06	1025	5	3200	15	11353
7/6/2002	LC06	1033	6	3840	3	2137
7/6/2002	RB38	16	3	2640	4	3405
7/6/2002	RB38	25	7	6160	15	12010
7/6/2002	RB38	1004	12	10560	20	20911
7/6/2002	RB38	1005	14	12320	15	13038
7/6/2002	RB38	1007	9	7920	3	2504
7/6/2002	RB44	7	13	14950	15	14680
7/6/2002	RB44	17	15	17250	5	6265
7/6/2002	RB44	28	6	6900	8	7536
7/6/2002	RC27	3	1	490	10	4782
7/6/2002	RC27	5	14	6860	13	7438
7/6/2002	RC27	7	5	2450	13	6940
7/6/2002	RC27	25	1	490	12	6131
7/6/2002	RC27	28	7	3430	3	1264
7/6/2002	RC27	32	3	1470	8	3784
7/6/2002	RC27	1004	9	4410	2	897
7/6/2002	RC32	13	6	3540	6	3285
8/6/2002	AC08	1	14	7140	1	457
8/6/2002	AC08	2	14	7140	3	1471
8/6/2002	AC08	5	3	1530	12	6282
8/6/2002	AC08	24	3	1530	7	4367
8/6/2002	AC08	25	6	3060	3	1464
8/6/2002	AC08	1005	11	5610	9	3829
8/6/2002	FB04	32	19	9975	24	13253
8/6/2002	FB06	7	6	4200	2	1265
8/6/2002	FB06	18	12	8400	14	11972
8/6/2002	FB06	24	14	9800	9	7190
8/6/2002	FB06	1033	10	7000	9	5665
8/6/2002	FC04	1	8	2400	10	4187
8/6/2002	FC04	3	17	5100	12	4266
8/6/2002	FC04	6	4	1200	7	2833
8/6/2002	FC04	17	2	600	14	4790
8/6/2002	FC04	25	7	2100	6	2171
8/6/2002	FC04	1004	12	3600	10	3573
8/6/2002	FC04	1007	18	5400	9	3700
8/6/2002	LB08	15	13	11700	4	3568
8/6/2002	LB08	23	17	15300	19	16081
8/6/2002	LB08	32	14	12600	3	3144
8/6/2002	LB08	1004	15	13500	2	2198
8/6/2002	LB08	1033	10	9000	8	7942
8/6/2002	LC06	2	11	7040	20	15767
8/6/2002	LC06	3	2	1280	13	10640
8/6/2002	LC06	14	9	5760	14	9082
8/6/2002	LC06	25	23	14720	15	10091
8/6/2002	LC06	1005	14	8960	5	3444
8/6/2002	RB38	1004	2	1760	9	9346
8/6/2002	RB38	1033	8	7040	7	5715
8/6/2002	RB44	6	6	6900	3	2705
8/6/2002	RB44	23	10	11500	13	16872
8/6/2002	RB44	24	6	6900	4	4736
8/6/2002	RC27	1	6	2940	7	3970
8/6/2002	RC27	4	10	4900	14	5978
8/6/2002	RC27	13	2	980	13	6385
8/6/2002	RC27	16	3	1470	6	3198
8/6/2002	RC27	18	9	4410	1	576
8/6/2002	RC27	1005	4	1960	7	3234
8/6/2002	RC32	14	2	1180	4	2731
8/6/2002	RC32	15	9	5310	16	9629
8/6/2002	RC32	24	12	7080	14	10181
8/6/2002	RC32	1005	11	6490	11	6129
9/6/2002	AC08	3	5	2550	10	5617
9/6/2002	AC08	1023	5	2550	10	6145
9/6/2002	FB04	2	9	4725	11	5645
9/6/2002	FB04	23	4	2100	4	2425
9/6/2002	FB06	2	4	2800	12	7755
9/6/2002	FB06	9	8	5600	14	10519
9/6/2002	FB06	13	7	4900	14	12579
9/6/2002	FC04	7	11	3300	11	3564
9/6/2002	FC04	9	2	600	12	3589
9/6/2002	FC04	16	15	4500	11	3761
9/6/2002	FC04	17	1	300	8	2131
9/6/2002	FC04	25	4	1200	4	1226
9/6/2002	FC04	28	9	2700	7	1974
9/6/2002	LB08	14	5	4500	5	3833
9/6/2002	LC06	1	10	6400	11	8891
9/6/2002	LC06	17	8	5120	1	608
9/6/2002	LC06	23	5	3200	12	9804
9/6/2002	LC06	24	9	5760	11	8163
9/6/2002	LC06	25	14	8960	3	1822
9/6/2002	LC06	29	11	7040	3	2055
9/6/2002	RB38	2	7	6160	8	7605
9/6/2002	RB38	3	2	1760	2	1873
9/6/2002	RB38	16	3	2640	12	11673
9/6/2002	RB44	9	22	25300	20	23500
9/6/2002	RB44	23	3	3450	11	13231
9/6/2002	RB44	1007	9	10350	1	1204
9/6/2002	RC27	14	27	13230	20	9516
9/6/2002	RC27	16	10	4900	7	3520
9/6/2002	RC27	25	10	4900	13	7322
9/6/2002	RC32	1	12	7080	9	5438
9/6/2002	RC32	2	13	7670	5	3592
9/6/2002	RC32	3	4	2360	15	8168
9/6/2002	RC32	13	9	5310	5	2905
9/6/2002	RC32	14	4	2360	9	5735
9/6/2002	RC32	1020	11	6490	11	6047
9/6/2002	RC32	1033	8	4720	10	5343
10/6/2002	AC08	5	7	3570	7	4271
10/6/2002	AC08	1005	11	5610	6	3116
10/6/2002	AC08	1023	9	4590	5	2365
10/6/2002	AC08	1032	15	7650	5	2438
10/6/2002	FB04	13	8	4200	15	7530
10/6/2002	FB04	1007	5	2625	11	5551
10/6/2002	FB06	1007	2	1400	7	6175
10/6/2002	FC04	9	9	2700	8	2037
10/6/2002	FC04	13	9	2700	7	1734
10/6/2002	FC04	14	16	4800	13	5433
10/6/2002	FC04	15	5	1500	3	1246
10/6/2002	FC04	17	2	600	5	1556
10/6/2002	FC04	18	14	4200	3	873
10/6/2002	FC04	32	26	7800	34	11832
10/6/2002	FC04	1004	12	3600	15	4534
10/6/2002	LB08	6	12	10800	8	6843
10/6/2002	LB08	16	4	3600	10	10751
10/6/2002	LB08	18	9	8100	4	3497
10/6/2002	LB08	24	13	11700	12	11589
10/6/2002	LB08	1016	2	1800	12	9241
10/6/2002	LB08	1022	10	9000	8	8973
10/6/2002	LC06	3	2	1280	6	3736
10/6/2002	LC06	7	11	7040	5	3751
10/6/2002	LC06	1005	13	8320	10	8236
10/6/2002	RB38	2	2	1760	2	2124
10/6/2002	RB38	6	11	9680	7	7061
10/6/2002	RB38	13	9	7920	4	4097
10/6/2002	RB38	17	6	5280	10	9213
10/6/2002	RB38	1007	1	880	8	8456
10/6/2002	RB38	1033	7	6160	8	7698
10/6/2002	RB44	1	9	10350	14	16347
10/6/2002	RB44	25	10	11500	19	18860
10/6/2002	RB44	32	13	14950	13	14042
10/6/2002	RB44	1032	7	8050	8	9757
10/6/2002	RC27	17	16	7840	15	7975
10/6/2002	RC27	23	11	5390	5	2711
10/6/2002	RC27	1033	9	4410	4	2157
10/6/2002	RC32	1	6	3540	9	5735
10/6/2002	RC32	15	5	2950	13	7860
10/6/2002	RC32	18	7	4130	10	7172
10/6/2002	RC32	32	17	10030	20	13530
10/6/2002	RC32	1005	3	1770	12	6443
11/6/2002	AC08	9	8	4080	8	4188
11/6/2002	AC08	18	3	1530	11	5947
11/6/2002	AC08	29	7	3570	7	4219
11/6/2002	FB04	13	4	2100	13	5594
11/6/2002	FB04	14	1	525	3	1294
11/6/2002	FB04	28	20	10500	23	13080
11/6/2002	FB04	29	6	3150	2	902
11/6/2002	FB06	6	8	5600	14	9348
11/6/2002	FB06	1000	8	5600	4	2619
11/6/2002	FB06	1007	14	9800	12	7463
11/6/2002	FC04	6	8	2400	5	2060
11/6/2002	FC04	14	4	1200	6	1745
11/6/2002	FC04	23	13	3900	5	1489
11/6/2002	FC04	32	9	2700	6	2541
11/6/2002	FC04	1032	8	2400	15	6080
11/6/2002	LB08	6	6	5400	15	14055
11/6/2002	LB08	13	4	3600	11	10602
11/6/2002	LB08	14	4	3600	4	3809
11/6/2002	LB08	15	8	7200	8	8169
11/6/2002	LB08	17	14	12600	8	7793
11/6/2002	LB08	24	11	9900	14	12097
11/6/2002	LC06	2	2	1280	10	7921
11/6/2002	LC06	4	13	8320	8	5536
11/6/2002	LC06	16	9	5760	10	8348
11/6/2002	LC06	17	12	7680	5	3135
11/6/2002	LC06	29	14	8960	8	6341
11/6/2002	RB38	7	13	11440	15	14011
11/6/2002	RB38	13	6	5280	11	10388
11/6/2002	RB38	17	12	10560	17	14964
11/6/2002	RB38	18	10	8800	7	7178
11/6/2002	RB38	1004	7	6160	10	9546
11/6/2002	RB44	3	10	11500	13	15098
11/6/2002	RB44	23	8	9200	3	3607
11/6/2002	RB44	24	9	10350	5	6377
11/6/2002	RB44	1004	5	5750	11	10703
11/6/2002	RB44	1032	13	14950	3	3528
11/6/2002	RC27	2	12	5880	7	3595
11/6/2002	RC27	29	15	7350	8	3646
11/6/2002	RC27	1032	13	6370	4	1668
11/6/2002	RC32	7	13	7670	13	9354
11/6/2002	RC32	14	9	5310	7	5152
11/6/2002	RC32	15	3	1770	6	4388
11/6/2002	RC32	18	8	4720	13	9740
11/6/2002	RC32	25	9	5310	7	4029
11/6/2002	RC32	1004	4	2360	5	3143
11/6/2002	RC32	1033	22	12980	15	9166
12/6/2002	AC08	1	15	7650	16	7660
12/6/2002	AC08	15	4	2040	15	8896
12/6/2002	AC08	32	11	5610	7	4315
12/6/2002	AC08	1005	10	5100	5	2300
12/6/2002	AC08	1007	12	6120	10	5166
12/6/2002	AC08	1032	12	6120	12	6042
12/6/2002	FB04	23	11	5775	10	5635
12/6/2002	FB04	29	12	6300	8	3590
12/6/2002	FB04	1004	11	5775	15	8058
12/6/2002	FB04	1005	4	2100	2	922
12/6/2002	FB06	6	8	5600	5	4047
12/6/2002	FB06	7	4	2800	9	5618
12/6/2002	FB06	17	13	9100	10	7180
12/6/2002	FC04	5	2	600	7	2516
12/6/2002	FC04	14	5	1500	10	3883
12/6/2002	FC04	24	15	4500	4	1159
12/6/2002	FC04	32	6	1800	10	3841
12/6/2002	FC04	1004	4	1200	3	1027
12/6/2002	FC04	1005	9	2700	9	3657
12/6/2002	FC04	1032	4	1200	3	1282
12/6/2002	LB08	16	4	3600	4	3146
12/6/2002	LB08	29	1	900	14	14212
12/6/2002	LB08	1033	5	4500	10	7687
12/6/2002	LC06	5	6	3840	12	7207
12/6/2002	LC06	7	11	7040	12	7624
12/6/2002	LC06	9	8	5120	13	9010
12/6/2002	LC06	28	13	8320	14	9516
12/6/2002	LC06	32	12	7680	3	2341
12/6/2002	LC06	1004	14	8960	11	7744
12/6/2002	LC06	1007	8	5120	4	2643
12/6/2002	LC06	1032	2	1280	2	1187
12/6/2002	RB38	1	4	3520	8	7239
12/6/2002	RB38	3	3	2640	10	8917
12/6/2002	RB38	6	10	8800	9	7487
12/6/2002	RB38	7	14	12320	5	4905
12/6/2002	RB38	16	11	9680	12	12082
12/6/2002	RB38	17	4	3520	7	7460
12/6/2002	RB38	29	11	9680	9	9417
12/6/2002	RB44	2	9	10350	11	13533
12/6/2002	RB44	7	15	17250	24	28232
12/6/2002	RB44	13	9	10350	3	3073
12/6/2002	RB44	1033	4	4600	13	12511
12/6/2002	RC27	2	10	4900	11	6406
12/6/2002	RC27	14	9	4410	14	6579
12/6/2002	RC27	1004	12	5880	9	3922
12/6/2002	RC32	5	11	6490	4	2873
12/6/2002	RC32	7	12	7080	6	4199
12/6/2002	RC32	28	2	1180	11	5589
12/6/2002	RC32	32	6	3540	2	1422
12/6/2002	RC32	1004	24	14160	14	8511
13/6/2002	AC08	3	12	6120	5	3124
13/6/2002	AC08	16	3	1530	12	5557
13/6/2002	AC08	17	15	7650	2	1019
13/6/2002	AC08	18	7	3570	10	5222
13/6/2002	FB04	3	14	7350	8	3656
13/6/2002	FB04	29	10	5250	11	5239
13/6/2002	FB04	1032	4	2100	10	5831
13/6/2002	FB04	1033	12	6300	11	4642
13/6/2002	FB06	3	9	6300	10	6421
13/6/2002	FB06	23	14	9800	5	3812
13/6/2002	FB06	1025	14	9800	9	7557
13/6/2002	FC04	3	19	5700	22	8156
13/6/2002	FC04	15	11	3300	6	2246
13/6/2002	FC04	17	7	2100	6	1826
13/6/2002	FC04	23	13	3900	1	303
13/6/2002	FC04	28	12	3600	2	790
13/6/2002	LB08	18	16	14400	19	16949
13/6/2002	LB08	1007	1	900	3	2509
13/6/2002	LC06	5	21	13440	6	4738
13/6/2002	LC06	13	5	3200	14	10167
13/6/2002	LC06	25	5	3200	9	5358
13/6/2002	LC06	29	7	4480	6	3712
13/6/2002	LC06	1005	9	5760	4	3343
13/6/2002	RB38	2	11	9680	13	12220
13/6/2002	RB38	15	11	9680	13	11560
13/6/2002	RB38	32	5	4400	6	6184
13/6/2002	RB38	1018	9	7920	4	3324
13/6/2002	RB38	1033	8	7040	2	2021
13/6/2002	RB44	1	12	13800	8	8164
13/6/2002	RB44	3	12	13800	8	9023
13/6/2002	RB44	17	11	12650	3	3082
13/6/2002	RB44	1033	8	9200	7	8466
13/6/2002	RC27	1	5	2450	7	3932
13/6/2002	RC27	15	13	6370	6	3280
13/6/2002	RC27	28	7	3430	15	8242
13/6/2002	RC27	1005	13	6370	4	2327
13/6/2002	RC27	1007	8	3920	5	2927
13/6/2002	RC32	2	5	2950	11	7744
13/6/2002	RC32	28	1	590	4	2949
13/6/2002	RC32	1004	9	5310	9	4702
13/6/2002	RC32	1007	13	7670	10	5366
14/6/2002	AC08	23	12	6120	6	2654
14/6/2002	AC08	29	6	3060	13	6939
14/6/2002	AC08	32	2	1020	2	1040
14/6/2002	FB04	5	14	7350	18	8587
14/6/2002	FB04	16	14	7350	6	3187
14/6/2002	FC04	6	15	4500	13	4462
14/6/2002	FC04	18	3	900	4	988
14/6/2002	FC04	23	27	8100	23	6615
14/6/2002	FC04	24	7	2100	12	3891
14/6/2002	FC04	1004	2	600	2	554
14/6/2002	LB08	32	12	10800	12	13507
14/6/2002	LB08	1033	1	900	10	11105
14/6/2002	LC06	32	1	640	2	1564
14/6/2002	LC06	1004	13	8320	13	10420
14/6/2002	LC06	1005	13	8320	6	4787
14/6/2002	LC06	1015	7	4480	2	1265
14/6/2002	RB38	1	2	1760	14	13089
14/6/2002	RB38	16	11	9680	8	6698
14/6/2002	RB38	18	12	10560	3	2667
14/6/2002	RB38	1004	2	1760	10	8011
14/6/2002	RB38	1033	12	10560	8	7498
14/6/2002	RB44	1	5	5750	9	11822
14/6/2002	RB44	7	4	4600	8	8231
14/6/2002	RB44	15	8	9200	13	12612
14/6/2002	RB44	23	2	2300	2	2582
14/6/2002	RB44	24	2	2300	15	18767
14/6/2002	RB44	25	7	8050	3	2874
14/6/2002	RB44	29	12	13800	12	11489
14/6/2002	RB44	1033	2	2300	10	9565
14/6/2002	RC27	1	5	2450	10	5259
14/6/2002	RC27	14	2	980	10	5513
14/6/2002	RC27	16	4	1960	1	553
14/6/2002	RC32	5	11	6490	8	5900
14/6/2002	RC32	7	4	2360	9	4805
14/6/2002	RC32	14	6	3540	14	8582
14/6/2002	RC32	16	10	5900	6	3121
14/6/2002	RC32	1033	13	7670	1	680
15/6/2002	AC08	1	1	510	10	5413
15/6/2002	AC08	7	6	3060	8	4840
15/6/2002	AC08	15	3	1530	14	8735
15/6/2002	FB04	1	4	2100	8	4262
15/6/2002	FB04	16	5	2625	12	5501
15/6/2002	FB04	18	9	4725	1	530
15/6/2002	FB04	23	9	4725	12	6110
15/6/2002	FB04	1005	5	2625	5	2925
15/6/2002	FB04	1032	11	5775	11	5140
15/6/2002	FB06	3	11	7700	13	11202
15/6/2002	FB06	24	11	7700	3	1801
15/6/2002	FB06	29	10	7000	13	11130
15/6/2002	FB06	32	12	8400	8	6753
15/6/2002	FB06	1004	4	2800	7	5961
15/6/2002	FC04	3	4	1200	13	4174
15/6/2002	FC04	9	27	8100	29	9698
15/6/2002	FC04	17	7	2100	7	1796
15/6/2002	FC04	23	6	1800	2	713
15/6/2002	FC04	1033	11	3300	13	4367
15/6/2002	LB08	2	7	6300	10	11017
15/6/2002	LB08	15	10	9000	1	816
15/6/2002	RB38	1	2	1760	12	12441
15/6/2002	RB38	2	12	10560	5	4415
15/6/2002	RB38	13	7	6160	5	5052
15/6/2002	RB38	28	13	11440	11	10272
15/6/2002	RB38	1007	25	22000	21	18890
15/6/2002	RB44	7	14	16100	10	10276
15/6/2002	RB44	13	14	16100	2	2574
15/6/2002	RB44	14	7	8050	6	7122
15/6/2002	RB44	18	8	9200	14	16177
15/6/2002	RB44	23	1	1150	10	9116
15/6/2002	RB44	24	2	2300	12	14094
15/6/2002	RB44	29	5	5750	3	3885
15/6/2002	RC27	1	12	5880	1	559
15/6/2002	RC27	2	15	7350	13	7072
15/6/2002	RC27	9	12	5880	10	5015
15/6/2002	RC27	14	10	4900	8	4339
15/6/2002	RC27	17	13	6370	11	5420
15/6/2002	RC27	24	5	2450	15	6613
15/6/2002	RC27	28	1	490	3	1274
15/6/2002	RC27	1032	14	6860	17	8150
15/6/2002	RC32	7	8	4720	2	1082
15/6/2002	RC32	17	6	3540	19	11922
15/6/2002	RC32	1004	15	8850	10	6442
15/6/2002	RC32	1007	12	7080	12	7378
16/6/2002	AC08	1	9	4590	10	4973
16/6/2002	AC08	16	7	3570	6	2676
16/6/2002	AC08	28	5	2550	6	3654
16/6/2002	AC08	32	23	11730	19	10968
16/6/2002	AC08	1032	10	5100	6	3209
16/6/2002	FB04	7	12	6300	15	8222
16/6/2002	FB04	14	4	2100	11	6236
16/6/2002	FB06	18	3	2100	11	6983
16/6/2002	FC04	3	4	1200	11	3648
16/6/2002	FC04	6	4	1200	13	5123
16/6/2002	FC04	1007	10	3000	9	3400
16/6/2002	FC04	1018	10	3000	9	3839
16/6/2002	FC04	1032	5	1500	8	2346
16/6/2002	FC04	1033	6	1800	1	318
16/6/2002	LB08	1	15	13500	12	12969
16/6/2002	LB08	18	12	10800	11	11405
16/6/2002	LB08	23	2	1800	15	13667
16/6/2002	LB08	24	11	9900	12	11864
16/6/2002	LB08	1007	10	9000	11	9500
16/6/2002	LC06	2	7	4480	14	10974
16/6/2002	LC06	28	6	3840	10	6247
16/6/2002	LC06	1004	10	6400	9	7781
16/6/2002	LC06	1032	4	2560	12	7138
16/6/2002	RB38	13	4	3520	13	13630
16/6/2002	RB38	23	3	2640	11	11086
16/6/2002	RB38	24	11	9680	10	8476
16/6/2002	RB38	29	12	10560	21	22260
16/6/2002	RB38	1007	16	14080	16	16705
16/6/2002	RB38	1033	15	13200	12	10164
16/6/2002	RB44	6	15	17250	4	4211
16/6/2002	RB44	23	15	17250	1	1213
16/6/2002	RB44	1032	1	1150	10	11200
16/6/2002	RC27	6	7	3430	14	7430
16/6/2002	RC27	7	13	6370	4	2288
16/6/2002	RC27	15	10	4900	11	6037
16/6/2002	RC27	23	3	1470	3	1353
16/6/2002	RC27	1033	13	6370	14	5880
16/6/2002	RC32	5	4	2360	9	6025
16/6/2002	RC32	13	12	7080	6	4392
16/6/2002	RC32	17	15	8850	21	14476
16/6/2002	RC32	1005	6	3540	12	6545
16/6/2002	RC32	1007	4	2360	6	4275
17/6/2002	AC08	23	11	5610	13	7149
17/6/2002	AC08	25	13	6630	13	6409
17/6/2002	AC08	1007	12	6120	12	5463
17/6/2002	AC08	1018	12	6120	3	1494
17/6/2002	FB04	7	2	1050	13	6570
17/6/2002	FB04	18	15	7875	2	886
17/6/2002	FB06	3	12	8400	10	8628
17/6/2002	FB06	28	6	4200	6	4757
17/6/2002	FB06	1000	13	9100	13	7823
17/6/2002	FC04	23	10	3000	8	2306
17/6/2002	FC04	1004	10	3000	12	4367
17/6/2002	LB08	1	7	6300	7	5306
17/6/2002	LB08	18	9	8100	9	9889
17/6/2002	LB08	25	19	17100	26	25342
17/6/2002	LB08	1004	8	7200	5	5582
17/6/2002	LB08	1033	25	22500	19	18565
17/6/2002	LB08	1261	8	7200	4	3077
17/6/2002	LC06	9	7	4480	15	11587
17/6/2002	LC06	17	23	14720	11	7253
17/6/2002	LC06	24	4	2560	6	5001
17/6/2002	LC06	1032	6	3840	5	3903
17/6/2002	RB38	7	2	1760	10	10684
17/6/2002	RB38	15	15	13200	14	11686
17/6/2002	RB38	16	13	11440	7	6428
17/6/2002	RB38	18	9	7920	8	6469
17/6/2002	RB38	1020	13	11440	4	3521
17/6/2002	RB44	1	2	2300	14	15181
17/6/2002	RB44	3	6	6900	2	2460
17/6/2002	RB44	1007	12	13800	5	5540
17/6/2002	RB44	1016	12	13800	5	5293
17/6/2002	RC27	6	14	6860	6	2869
17/6/2002	RC27	18	3	1470	11	5005
17/6/2002	RC27	24	13	6370	15	8088
17/6/2002	RC27	1004	4	1960	3	1666
17/6/2002	RC27	1033	15	7350	5	2172
17/6/2002	RC32	4	3	1770	14	7831
17/6/2002	RC32	15	11	6490	14	9568
17/6/2002	RC32	17	11	6490	7	3758
18/6/2002	AC08	5	9	4590	7	3801
18/6/2002	AC08	14	14	7140	7	3765
18/6/2002	AC08	17	7	3570	7	3372
18/6/2002	AC08	18	10	5100	3	1479
18/6/2002	AC08	24	12	6120	9	5611
18/6/2002	AC08	32	9	4590	3	1756
18/6/2002	AC08	1018	11	5610	8	4602
18/6/2002	AC08	1032	26	13260	9	5308
18/6/2002	FB04	17	7	3675	10	5793
18/6/2002	FB04	32	2	1050	8	3373
18/6/2002	FC04	3	6	1800	10	4162
18/6/2002	FC04	6	5	1500	3	1169
18/6/2002	FC04	16	6	1800	9	3229
18/6/2002	FC04	18	13	3900	4	1404
18/6/2002	FC04	25	11	3300	6	2344
18/6/2002	FC04	1032	7	2100	1	381
18/6/2002	LB08	2	14	12600	14	13623
18/6/2002	LB08	24	20	18000	15	13438
18/6/2002	LB08	1004	14	12600	14	12397
18/6/2002	LC06	17	11	7040	8	6060
18/6/2002	LC06	29	2	1280	5	3157
18/6/2002	LC06	1000	12	7680	4	3023
18/6/2002	LC06	1033	9	5760	10	6074
18/6/2002	RB38	13	12	10560	14	11459
18/6/2002	RB38	23	10	8800	10	8638
18/6/2002	RB38	32	7	6160	6	5562
18/6/2002	RB38	1004	14	12320	15	12804
18/6/2002	RB38	1005	15	13200	5	4649
18/6/2002	RB38	1033	15	13200	11	10273
18/6/2002	RB44	2	13	14950	8	9087
18/6/2002	RB44	3	10	11500	5	4671
18/6/2002	RB44	6	2	2300	4	4533
18/6/2002	RB44	7	8	9200	14	17501
18/6/2002	RB44	13	13	14950	5	5900
18/6/2002	RB44	14	10	11500	3	3518
18/6/2002	RB44	17	10	11500	1	1288
18/6/2002	RB44	23	10	11500	7	6597
18/6/2002	RB44	32	11	12650	4	3796
18/6/2002	RB44	1032	9	10350	12	13094
18/6/2002	RC27	3	4	1960	1	575
18/6/2002	RC27	5	11	5390	9	4370
18/6/2002	RC27	14	12	5880	3	1612
18/6/2002	RC27	17	18	8820	22	11154
18/6/2002	RC27	18	7	3430	7	2928
18/6/2002	RC27	23	12	5880	6	3294
18/6/2002	RC27	25	8	3920	10	5510
18/6/2002	RC27	1004	11	5390	12	5028
18/6/2002	RC27	1022	9	4410	3	1319
18/6/2002	RC32	15	2	1180	7	4402
18/6/2002	RC32	16	10	5900	12	7408
18/6/2002	RC32	1004	20	11800	18	9622
18/6/2002	RC32	1005	9	5310	10	5348
18/6/2002	RC32	1020	8	4720	6	3049
18/6/2002	RC32	1033	14	8260	17	9396
19/6/2002	AC08	5	8	4080	1	500
19/6/2002	AC08	9	2	1020	5	2219
19/6/2002	AC08	13	8	4080	13	7754
19/6/2002	AC08	14	11	5610	4	1996
19/6/2002	AC08	15	23	11730	28	14419
19/6/2002	AC08	1005	11	5610	7	3653
19/6/2002	AC08	1007	11	5610	7	3377
19/6/2002	AC08	1032	15	7650	6	2820
19/6/2002	FB04	9	3	1575	14	7491
19/6/2002	FB06	2	11	7700	4	3151
19/6/2002	FB06	1032	11	7700	2	1210
19/6/2002	FC04	17	9	2700	2	832
19/6/2002	FC04	29	10	3000	7	2829
19/6/2002	LB08	25	7	6300	3	2901
19/6/2002	LB08	1007	8	7200	3	2961
19/6/2002	LC06	14	12	7680	3	2305
19/6/2002	LC06	23	10	6400	6	4981
19/6/2002	LC06	1032	19	12160	12	9295
19/6/2002	RB38	1	6	5280	4	4292
19/6/2002	RB38	2	7	6160	12	10079
19/6/2002	RB38	28	6	5280	2	1878
19/6/2002	RB44	24	4	4600	2	2070
19/6/2002	RB44	1007	12	13800	1	1112
19/6/2002	RC27	7	22	10780	22	11618
19/6/2002	RC27	25	9	4410	8	3528
19/6/2002	RC27	28	5	2450	3	1462
19/6/2002	RC27	1007	2	980	4	1740
19/6/2002	RC32	3	3	1770	4	2162
20/6/2002	AC08	1	10	5100	4	2283
20/6/2002	AC08	3	2	1020	5	2500
20/6/2002	AC08	5	11	5610	6	3311
20/6/2002	AC08	9	11	5610	3	1463
20/6/2002	AC08	14	6	3060	3	1872
20/6/2002	AC08	16	12	6120	3	1717
20/6/2002	AC08	18	8	4080	7	3028
20/6/2002	AC08	24	12	6120	13	5600
20/6/2002	FB04	2	11	5775	9	3663
20/6/2002	FB04	6	11	5775	2	944
20/6/2002	FB04	9	3	1575	15	6911
20/6/2002	FB04	29	11	5775	18	10231
20/6/2002	FB06	7	8	5600	13	11517
20/6/2002	FB06	9	3	2100	9	7688
20/6/2002	FB06	16	8	5600	10	8757
20/6/2002	FB06	29	5	3500	9	7973
20/6/2002	FC04	2	3	900	13	4149
20/6/2002	FC04	18	14	4200	7	1971
20/6/2002	FC04	28	13	3900	3	1228
20/6/2002	FC04	32	2	600	14	3622
20/6/2002	FC04	1007	9	2700	5	2015
20/6/2002	LB08	2	8	7200	7	6590
20/6/2002	LB08	17	7	6300	1	855
20/6/2002	LB08	18	14	12600	12	9816
20/6/2002	LB08	1004	11	9900	8	6378
20/6/2002	LB08	1028	14	12600	8	6583
20/6/2002	LC06	3	7	4480	13	10416
20/6/2002	LC06	5	10	6400	13	8172
20/6/2002	LC06	6	15	9600	5	3167
20/6/2002	LC06	18	9	5760	13	10922
20/6/2002	LC06	23	5	3200	7	5574
20/6/2002	LC06	28	4	2560	11	8068
20/6/2002	LC06	1033	9	5760	2	1694
20/6/2002	RB38	1	3	2640	8	8240
20/6/2002	RB38	2	12	10560	11	10269
20/6/2002	RB38	13	3	2640	2	1635
20/6/2002	RB38	28	11	9680	10	7902
20/6/2002	RB44	5	10	11500	11	14243
20/6/2002	RB44	6	16	18400	5	4981
20/6/2002	RB44	13	11	12650	7	8213
20/6/2002	RC27	9	2	980	7	2968
20/6/2002	RC27	16	8	3920	13	7111
20/6/2002	RC27	17	6	2940	9	5129
20/6/2002	RC27	28	9	4410	10	5791
20/6/2002	RC27	32	11	5390	13	7529
20/6/2002	RC27	1005	14	6860	15	8195
20/6/2002	RC27	1033	11	5390	3	1708
20/6/2002	RC32	5	5	2950	13	7984
20/6/2002	RC32	6	7	4130	7	4327
20/6/2002	RC32	18	2	1180	7	4645
21/6/2002	AC08	2	14	7140	14	8391
21/6/2002	AC08	3	5	2550	9	5033
21/6/2002	AC08	32	10	5100	10	4448
21/6/2002	AC08	1005	4	2040	6	3038
21/6/2002	AC08	1007	4	2040	15	6575
21/6/2002	FB06	1	4	2800	3	2291
21/6/2002	FB06	6	6	4200	5	3463
21/6/2002	FB06	14	8	5600	12	8775
21/6/2002	FB06	18	5	3500	11	7434
21/6/2002	FB06	23	9	6300	2	1799
21/6/2002	FB06	28	11	7700	4	2928
21/6/2002	FB06	32	4	2800	3	2655
21/6/2002	FB06	1005	12	8400	5	3435
21/6/2002	FC04	2	8	2400	4	1353
21/6/2002	FC04	18	9	2700	15	5118
21/6/2002	FC04	1005	13	3900	2	517
21/6/2002	LB08	3	6	5400	6	6896
21/6/2002	LB08	4	5	4500	13	9953
21/6/2002	LB08	23	4	3600	9	9203
21/6/2002	LB08	24	6	5400	5	5625
21/6/2002	LB08	29	19	17100	16	14168
21/6/2002	LB08	1005	2	1800	11	11837
21/6/2002	LC06	7	6	3840	8	5917
21/6/2002	LC06	9	9	5760	14	10111
21/6/2002	LC06	15	12	7680	4	2581
21/6/2002	LC06	1004	8	5120	10	7204
21/6/2002	LC06	1007	14	8960	6	4652
21/6/2002	RB38	5	3	2640	2	1887
21/6/2002	RB38	14	5	4400	2	1742
21/6/2002	RB38	16	2	1760	10	8513
